Metric,Bias,Bias,Bias,Bias,RMSE,RMSE,RMSE,RMSE,CRPS,CRPS,CRPS,CRPS,SCRPS,SCRPS,SCRPS,SCRPS
Model,A2E,A2E,CA2E,CA2E,A2E,A2E,CA2E,CA2E,A2E,A2E,CA2E,CA2E,A2E,A2E,CA2E,CA2E
SimilarityType,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance,cosine_similarity,euclidean_distance
Location_0,-0.0608615987002849,-0.0460259057581424,0.009376514703035355,-0.04154716804623604,0.7560921907424927,0.7619574069976807,0.7385374903678894,0.7785307168960571,0.2976024746894836,0.299743115901947,0.2875044643878937,0.29521435499191284,0.7395586371421814,0.7437205910682678,0.7196716070175171,0.7390866279602051
Location_1,0.0241813883185386,0.0275920331478118,0.022280504927039146,0.025790568441152573,0.7160676121711731,0.7334290146827698,0.7189542651176453,0.7575585842132568,0.2762651145458221,0.2806700468063354,0.27072638273239136,0.28268375992774963,0.7033874988555908,0.7131673097610474,0.6860301494598389,0.7171590328216553
Location_2,0.0593512244522571,0.0660153999924659,0.07897838950157166,0.08259374648332596,0.8460552096366882,0.8430299758911133,0.8273820877075195,0.8640267252922058,0.3270230591297149,0.328537255525589,0.3226841986179352,0.3295876681804657,0.7872963547706604,0.7900393009185791,0.7757951617240906,0.7922941446304321
Location_3,0.0340748988091945,0.0343830808997154,0.03718381002545357,0.011082148179411888,0.8471491932868958,0.8683589696884155,0.8434794545173645,0.8921208381652832,0.3185888528823852,0.3214530348777771,0.31383606791496277,0.3239041566848755,0.778654158115387,0.7870917916297913,0.7657818794250488,0.7913947105407715
Location_4,0.0138601073995232,0.0065438188612461,0.01258290745317936,-0.021751919761300087,0.7695948481559753,0.7819101810455322,0.7690693736076355,0.8060601353645325,0.3100591599941253,0.310368925333023,0.3023075759410858,0.31462955474853516,0.7607777714729309,0.7626470923423767,0.7392218708992004,0.7698665857315063
Location_5,0.0418385565280914,0.0357096642255783,-0.010664907284080982,-0.019068947061896324,0.8629648089408875,0.884602427482605,0.8542580008506775,0.8931207656860352,0.3375103175640106,0.3389444351196289,0.32435986399650574,0.3374600410461426,0.8026576042175293,0.8065984845161438,0.7758052945137024,0.8049970269203186
Location_6,0.0058809504844248,0.0335155613720417,0.01744943857192993,0.0044113639742136,0.95396625995636,0.9609193205833436,0.942122220993042,0.9709059000015259,0.3755396008491516,0.3768149316310882,0.37120944261550903,0.38332831859588623,0.8536980748176575,0.8576639890670776,0.8414052128791809,0.8638592958450317
Location_7,0.0534845553338527,0.0627072528004646,0.06063494458794594,0.07110655307769775,0.7769522070884705,0.7864527702331543,0.7811062335968018,0.8109819293022156,0.3013956844806671,0.299037903547287,0.2931320071220398,0.30446383357048035,0.7422482967376709,0.7432923316955566,0.7232263684272766,0.7542764544487
Location_8,0.1389911621809005,0.1369810849428177,0.15788006782531738,0.1800844371318817,0.8124240636825562,0.8321728110313416,0.8574674129486084,0.8599854111671448,0.3132539391517639,0.3113052248954773,0.3225432336330414,0.3284148573875427,0.7693693041801453,0.7719454765319824,0.7819793820381165,0.7937191724777222
Location_9,-0.0136581929400563,-0.01470254547894,-0.021369971334934235,-0.013234719634056091,0.8227745294570923,0.8403159379959106,0.8106775283813477,0.8637303709983826,0.3220418989658355,0.3266124129295349,0.30955541133880615,0.3232593238353729,0.779907763004303,0.7878237962722778,0.7529121041297913,0.784662127494812
Location_10,-0.0194066055119037,-0.0183263681828975,0.019424989819526672,-0.020104801282286644,0.756191611289978,0.7658953070640564,0.7282031774520874,0.7786815762519836,0.2988888919353485,0.2978563010692596,0.28644710779190063,0.30151334404945374,0.7408598065376282,0.7419746518135071,0.7122992873191833,0.7478062510490417
Location_11,0.0823500901460647,0.0913790985941886,0.0920332819223404,0.10475253313779831,0.8198441863059998,0.8353219032287598,0.8334724307060242,0.8661131858825684,0.3303774893283844,0.3301679790019989,0.32420143485069275,0.3378298282623291,0.7856549024581909,0.7872968316078186,0.7703063488006592,0.8005812168121338
Location_12,0.0585793517529964,0.0616657137870788,0.043479014188051224,0.05400723218917847,0.8039823770523071,0.8111523985862732,0.7795606851577759,0.8278064131736755,0.312922328710556,0.3138017654418945,0.2970638871192932,0.310697078704834,0.7639893293380737,0.7674593329429626,0.7319341897964478,0.7655333876609802
Location_13,-0.0249154027551412,-0.0097034126520156,-0.03351238742470741,-0.06618241965770721,0.9328592419624328,0.9399599432945251,0.9035703539848328,0.9413110017776489,0.3909142315387726,0.3938371241092682,0.3751259744167328,0.38668373227119446,0.8706701993942261,0.8761380314826965,0.8453096747398376,0.8748045563697815
Location_14,0.0283640995621681,0.0481815449893474,0.01148070115596056,0.03347117826342583,0.8430306911468506,0.8580908179283142,0.8194049596786499,0.866161584854126,0.3286771178245544,0.3311225771903991,0.3205145001411438,0.33156657218933105,0.7841324210166931,0.7892385125160217,0.7608975172042847,0.7933152914047241
Location_15,0.1696146428585052,0.1186008676886558,0.14246775209903717,0.19128797948360443,0.8408628106117249,0.8510473966598511,0.8850991129875183,0.8673202395439148,0.3360008299350738,0.3284046351909637,0.3301236033439636,0.3369036018848419,0.8006972670555115,0.7909227609634399,0.7942771315574646,0.8037056922912598
Location_16,0.0200544856488704,0.0124780898913741,0.018680447712540627,0.016283482313156128,0.8500990271568298,0.8750054240226746,0.8379243612289429,0.8799251914024353,0.3438021540641784,0.3476945757865906,0.3357737958431244,0.347495436668396,0.81267911195755,0.819934606552124,0.7951675057411194,0.8191280961036682
Location_17,-0.0048282057978212,-0.0075487475842237,-0.0023275837302207947,-0.0037335350643843412,0.7997503280639648,0.8091064691543579,0.7785627841949463,0.8388224840164185,0.3094611167907715,0.3102121353149414,0.2976394295692444,0.31412240862846375,0.7610114812850952,0.7638615369796753,0.7366237044334412,0.7735351324081421
Location_18,0.0975473448634147,0.1239948645234108,0.083455890417099,0.0980677604675293,0.9152786731719972,0.977146327495575,0.9483562707901001,0.9786471724510193,0.3581324517726898,0.3631775677204132,0.35217392444610596,0.36339572072029114,0.8250974416732788,0.8412495255470276,0.8174031972885132,0.8419477939605713
Location_19,0.0106008592993021,0.0346232131123542,-0.016331307590007782,-0.0268353670835495,0.8805541396141052,0.8985991477966309,0.8507025241851807,0.9089789986610413,0.3536370694637298,0.3578965961933136,0.3376605212688446,0.3561515212059021,0.822231650352478,0.8287014961242676,0.7926788926124573,0.8253330588340759
Location_20,0.0226045008748769,0.0329573899507522,0.023066699504852295,0.014949045144021511,0.7854313850402832,0.7984265685081482,0.7615715861320496,0.7999045252799988,0.3040915131568908,0.3056981265544891,0.29346543550491333,0.30626121163368225,0.7506816983222961,0.7560415863990784,0.7281490564346313,0.7578654885292053
Location_21,-0.0402326136827468,-0.0452068522572517,-0.025575535371899605,-0.06115040183067322,0.8296223878860474,0.8237743973731995,0.7899856567382812,0.859870970249176,0.3398979902267456,0.342185914516449,0.31985145807266235,0.33865639567375183,0.804095447063446,0.8072085380554199,0.7633296847343445,0.8023036122322083
Location_22,0.0045561012811958,0.0068748597986996,0.004732644651085138,-0.01773921214044094,0.7452338933944702,0.7724906802177429,0.735830545425415,0.778354823589325,0.2964609265327453,0.2966010272502899,0.28557881712913513,0.30132442712783813,0.7391441464424133,0.7436489462852478,0.7140089273452759,0.7568764686584473
Location_23,0.1302342265844345,0.1297018676996231,0.10472255945205688,0.10616496205329895,0.8093951940536499,0.8263862729072571,0.782390296459198,0.8341124653816223,0.3074854016304016,0.3079062700271606,0.2891053259372711,0.30591273307800293,0.760444700717926,0.7639942169189453,0.7270769476890564,0.7628279328346252
Location_24,-0.0603519491851329,-0.0415035337209701,-0.026116235181689262,-0.04501951113343239,0.9009665250778198,0.9113617539405824,0.8834913969039917,0.9259180426597595,0.366946816444397,0.3679496645927429,0.3545266389846802,0.3674071133136749,0.8393792510032654,0.8421774506568909,0.8132391571998596,0.8413041234016418
