Location,Training_Bias,Test_Bias_Uncorrected,Test_Bias_Corrected,RMSE_Uncorrected,RMSE_Corrected,CRPS_Uncorrected,CRPS_Corrected,SCRPS_Uncorrected,SCRPS_Corrected
12.0,-0.021162284538149834,0.06437946110963821,0.08554179221391678,0.7544698715209961,0.7560629844665527,0.30580201745033264,0.3073563873767853,0.7488334774971008,0.7511720061302185
13.0,-0.1678573042154312,-0.14943765103816986,0.018419651314616203,0.9224464893341064,0.9184061288833618,0.41820228099823,0.4134049415588379,0.9025077819824219,0.899028480052948
14.0,-0.19678165018558502,-0.02876070886850357,0.16802091896533966,0.8001714944839478,0.8212807178497314,0.33941781520843506,0.35862648487091064,0.7909768223762512,0.8294675350189209
15.0,0.33205002546310425,0.34440651535987854,0.012356538325548172,0.8621082305908203,0.8042816519737244,0.37385034561157227,0.31835225224494934,0.8531642556190491,0.7707962989807129
16.0,-0.1758613884449005,-0.027559509500861168,0.1483018547296524,0.8235695362091064,0.8366524577140808,0.3490285277366638,0.3625601828098297,0.8167037963867188,0.8412603735923767
17.0,-0.1061372235417366,-0.014990884810686111,0.09114639461040497,0.768610417842865,0.7745580673217773,0.31581857800483704,0.32136833667755127,0.766252875328064,0.7768213152885437
18.0,-0.011861334554851055,0.1299612671136856,0.14182260632514954,0.8947765827178955,0.896409273147583,0.3602321743965149,0.3616914451122284,0.823230504989624,0.8254133462905884
19.0,-0.1933981478214264,-0.0819910392165184,0.11140712350606918,0.8504105806350708,0.8594697117805481,0.3661741614341736,0.37280014157295227,0.8335316777229309,0.8489387631416321
20.0,-0.1331821233034134,-0.027108613401651382,0.10607346892356873,0.7630927562713623,0.7720770835876465,0.3183470368385315,0.32657745480537415,0.7659488320350647,0.783449649810791
21.0,-0.1534939855337143,-0.1387052983045578,0.014788620173931122,0.8206943273544312,0.8131390810012817,0.3615780174732208,0.3536513149738312,0.8333225846290588,0.8218796849250793
22.0,-0.19660446047782898,-0.07937275618314743,0.11723166704177856,0.7405056357383728,0.7473963499069214,0.3123270571231842,0.3185865581035614,0.7601900100708008,0.7743636965751648
23.0,-0.053029607981443405,0.15949983894824982,0.21252940595149994,0.7646913528442383,0.7753286957740784,0.30920714139938354,0.3195316791534424,0.7554426193237305,0.7721105217933655
24.0,-0.10214226692914963,-0.12329492717981339,-0.021152636036276817,0.8734238743782043,0.8678243160247803,0.38249456882476807,0.3764975965023041,0.8510503172874451,0.8425418734550476
25.0,-0.19899237155914307,-0.11847274750471115,0.08051959425210953,0.8248489499092102,0.8259631991386414,0.3463655114173889,0.347507506608963,0.8037707805633545,0.8108693361282349
26.0,-0.06417329609394073,-0.2933783531188965,-0.22920513153076172,0.8957862257957458,0.8814849257469177,0.4161747395992279,0.4022136628627777,0.915546178817749,0.8960155844688416
27.0,-0.08265461772680283,-0.08130338042974472,0.0013512313598766923,0.9908798336982727,0.9902962446212769,0.42837634682655334,0.4275689423084259,0.9126741886138916,0.9130539298057556
28.0,-0.2043280154466629,0.11200987547636032,0.3163378834724426,0.7504399418830872,0.7978035807609558,0.3011542558670044,0.34866201877593994,0.7426548004150391,0.8215097188949585
29.0,-0.19155758619308472,-0.03594585880637169,0.15561170876026154,0.8110536932945251,0.8275789022445679,0.34006041288375854,0.3549920320510864,0.7965413928031921,0.82412189245224
30.0,-0.1623380035161972,0.0482749305665493,0.21061286330223083,0.7176772356033325,0.7421610355377197,0.2859252989292145,0.3108721971511841,0.7130549550056458,0.7571951746940613
31.0,0.06240610405802727,0.06481697410345078,0.002410896820947528,0.8370783925056458,0.8329176902770996,0.3639630079269409,0.3604772984981537,0.8273459076881409,0.8198490142822266
32.0,-0.21019119024276733,-0.1641594022512436,0.04603181779384613,0.7268350124359131,0.7172720432281494,0.32317161560058594,0.3148973882198334,0.7728402018547058,0.762616753578186
33.0,-0.0852692648768425,-0.038787029683589935,0.046482235193252563,0.8187964558601379,0.8204503655433655,0.35129299759864807,0.3528926968574524,0.8149890303611755,0.8186366558074951
34.0,-0.1313547044992447,-0.06368473172187805,0.06767003983259201,0.8601844906806946,0.8618247509002686,0.3612065613269806,0.36236339807510376,0.8304019570350647,0.8334861993789673
35.0,-0.10700929164886475,-0.004526989068835974,0.10248230397701263,0.8426067233085632,0.8517212867736816,0.3595890700817108,0.3676420748233795,0.8210282921791077,0.8359081745147705
36.0,-0.14015159010887146,-0.0147639699280262,0.1253875494003296,0.7122509479522705,0.7236658334732056,0.29464441537857056,0.3067220151424408,0.7265684008598328,0.7503072619438171
37.0,0.019100766628980637,0.019041500985622406,-5.921599586145021e-05,0.8251311182975769,0.8243767619132996,0.3512060046195984,0.35061830282211304,0.8121177554130554,0.8109152317047119
38.0,-0.15109892189502716,-0.203545480966568,-0.052446603775024414,0.7565885782241821,0.7388558387756348,0.3430987298488617,0.3251759707927704,0.804065465927124,0.7752998471260071
39.0,-0.155481219291687,-0.06242704764008522,0.09305419027805328,0.8699566721916199,0.8729888796806335,0.3715728521347046,0.37518635392189026,0.8502792716026306,0.8583771586418152
40.0,-0.10328014194965363,-0.022394832223653793,0.08088526874780655,0.6682642102241516,0.6729823350906372,0.27635878324508667,0.280924916267395,0.6951857209205627,0.7048195004463196
41.0,-0.17343434691429138,-0.025811729952692986,0.14762255549430847,0.77444988489151,0.7881428003311157,0.31520143151283264,0.3285258710384369,0.7661378979682922,0.7901817560195923
42.0,-0.1369408518075943,-0.12482737749814987,0.012113546952605247,0.7531065940856934,0.7455964088439941,0.3295038044452667,0.32207122445106506,0.7892709374427795,0.7770907878875732
43.0,-0.15215301513671875,-0.030434079468250275,0.12171892076730728,0.8098506927490234,0.819698691368103,0.34105968475341797,0.3508215546607971,0.8034437894821167,0.8216078281402588
44.0,-0.13347840309143066,0.09604035317897797,0.22951874136924744,0.7248705625534058,0.7492367029190063,0.2827601134777069,0.3065231442451477,0.7114446759223938,0.75077223777771
