Location,Training_Bias,Test_Bias_Uncorrected,Test_Bias_Corrected,RMSE_Uncorrected,RMSE_Corrected,CRPS_Uncorrected,CRPS_Corrected,SCRPS_Uncorrected,SCRPS_Corrected
64.0,-0.02593209780752659,-0.11392758041620255,-0.08799546211957932,0.7411309480667114,0.7382186651229858,0.33103877305984497,0.3280317485332489,0.7942479848861694,0.7888385653495789
65.0,0.04250809922814369,0.1587446928024292,0.11623657494783401,0.8133220672607422,0.8071541786193848,0.3444691002368927,0.3385668098926544,0.8146486878395081,0.8052394390106201
66.0,0.0411369614303112,0.05677768215537071,0.01564081199467182,0.7469112873077393,0.7448731660842896,0.31925925612449646,0.3170527517795563,0.7679159045219421,0.7638853192329407
67.0,-0.024253426119685173,0.017738517373800278,0.04199189320206642,0.7456226348876953,0.7465035319328308,0.31457674503326416,0.31537744402885437,0.7665231227874756,0.7680515646934509
68.0,0.006092097610235214,0.07682744413614273,0.0707353726029396,0.5448597073554993,0.5439897179603577,0.245542973279953,0.24475491046905518,0.6396561861038208,0.6375157237052917
69.0,-0.01204840186983347,0.05062306299805641,0.06267146021127701,0.7616783380508423,0.7623395323753357,0.327380508184433,0.3280212879180908,0.7840591669082642,0.7851282954216003
70.0,-0.004242630209773779,0.055794745683670044,0.060037363320589066,0.7328117489814758,0.7331316471099854,0.32629629969596863,0.32661038637161255,0.7874104976654053,0.7880549430847168
71.0,-0.007102636620402336,0.025354454293847084,0.03245708346366882,0.868432879447937,0.8685970902442932,0.3687084913253784,0.36888161301612854,0.8467142581939697,0.8470122814178467
72.0,-0.003920187707990408,0.14680282771587372,0.15072304010391235,1.0840888023376465,1.0845351219177246,0.4363046884536743,0.4367629289627075,0.9304075837135315,0.930935263633728
73.0,-0.01884046010673046,-0.05011093243956566,-0.031270477920770645,0.65992271900177,0.6589860916137695,0.27974551916122437,0.2788020074367523,0.7083703875541687,0.7066158652305603
74.0,0.007483529858291149,0.17666301131248474,0.1691795289516449,0.8348336219787598,0.8336011171340942,0.3571586608886719,0.35593491792678833,0.8270878195762634,0.8251574039459229
75.0,-0.007078289985656738,0.11167575418949127,0.11875401437282562,0.7857990860939026,0.786657989025116,0.3250652253627777,0.3259051442146301,0.7820850610733032,0.7834705710411072
76.0,-0.0021530429366976023,-0.01432614866644144,-0.012173071503639221,0.6482859253883362,0.6482531428337097,0.2764594554901123,0.2764189541339874,0.7035244703292847,0.7034422755241394
77.0,-0.020001471042633057,-0.006602151319384575,0.013399298302829266,0.7432265281677246,0.7434674501419067,0.3276207447052002,0.32779717445373535,0.7859840989112854,0.7862766981124878
78.0,0.018549766391515732,0.008530932478606701,-0.010018900036811829,0.9349034428596497,0.9350581169128418,0.36100468039512634,0.361177533864975,0.8378151059150696,0.8380918502807617
79.0,-0.014589664526283741,-0.0030761328525841236,0.01151350699365139,0.8437588810920715,0.8439638614654541,0.3596629798412323,0.3597847819328308,0.8377292156219482,0.8380016684532166
